,time
18772,2019-09-29T12:46:02.042Z
18773,2019-09-29T12:34:05.460Z
18774,2019-09-29T12:27:47.089Z
18775,2019-09-29T12:21:57.730Z
18776,2019-09-29T10:39:39.174Z
18777,2019-09-29T10:33:03.638Z
18778,2019-09-29T10:23:34.275Z
18779,2019-09-29T10:22:48.838Z
18780,2019-09-29T10:21:37.025Z
18781,2019-09-29T10:15:57.527Z
18782,2019-09-29T10:10:53.480Z
18783,2019-09-29T10:07:51.737Z
18784,2019-09-29T10:04:19.812Z
18785,2019-09-29T10:02:41.306Z
18786,2019-09-28T23:09:44.526Z
18787,2019-09-28T22:43:34.488Z
18788,2019-09-28T22:43:16.702Z
18789,2019-09-28T22:42:47.143Z
18790,2019-09-28T22:38:21.589Z
18791,2019-09-28T22:33:36.679Z
18792,2019-09-28T22:26:58.076Z
18793,2019-09-28T22:20:22.024Z
18794,2019-09-28T10:33:46.865Z
18795,2019-09-28T10:29:59.422Z
18796,2019-09-28T10:28:39.234Z
18797,2019-09-28T10:28:17.775Z
18798,2019-09-28T10:26:24.709Z
18799,2019-09-28T10:23:45.269Z
18800,2019-09-28T10:19:16.815Z
18801,2019-09-28T10:16:23.068Z
18802,2019-09-28T08:53:58.362Z
18803,2019-09-28T08:50:09.241Z
18804,2019-09-27T21:34:45.972Z
18805,2019-09-27T21:02:41.628Z
18806,2019-09-27T20:50:42.356Z
18807,2019-09-27T20:50:41.062Z
18808,2019-09-27T20:46:13.006Z
18809,2019-09-27T20:41:43.718Z
18810,2019-09-27T20:38:28.776Z
18811,2019-09-27T20:15:50.945Z
18812,2019-09-26T20:56:39.185Z
18813,2019-09-26T20:49:59.825Z
18814,2019-09-26T20:03:25.643Z
18815,2019-09-26T19:51:59.280Z
18816,2019-09-26T19:45:27.888Z
18817,2019-09-26T19:38:20.894Z
18818,2019-09-26T19:32:16.303Z
18819,2019-09-26T19:31:59.119Z
18820,2019-09-26T19:31:43.822Z
18821,2019-09-26T19:29:25.646Z
18822,2019-09-26T18:47:03.653Z
18823,2019-09-26T18:42:36.683Z
18824,2019-09-26T18:42:01.031Z
18825,2019-09-26T17:50:03.471Z
18826,2019-09-26T10:32:27.444Z
18827,2019-09-26T10:29:52.907Z
18828,2019-09-26T10:23:54.910Z
18829,2019-09-26T10:22:27.121Z
18830,2019-09-26T10:14:49.289Z
18831,2019-09-26T10:10:35.774Z
18832,2019-09-26T10:08:39.661Z
18833,2019-09-26T10:02:45.748Z
18834,2019-09-26T08:16:33.568Z
18835,2019-09-26T08:16:10.234Z
18836,2019-09-26T08:15:28.480Z
18837,2019-09-26T08:14:03.335Z
18838,2019-09-25T15:34:47.725Z
18839,2019-09-25T15:29:21.210Z
18840,2019-09-25T15:26:34.997Z
18841,2019-09-25T15:22:31.148Z
18842,2019-09-25T15:16:05.597Z
18843,2019-09-25T15:11:13.369Z
18844,2019-09-25T15:03:28.276Z
18845,2019-09-25T14:59:50.819Z
18846,2019-09-25T14:54:08.950Z
18847,2019-09-25T14:53:53.276Z
18848,2019-09-25T08:38:27.129Z
18849,2019-09-24T16:49:15.583Z
18850,2019-09-24T15:39:13.345Z
18851,2019-09-24T15:35:14.362Z
18852,2019-09-23T18:24:38.330Z
18853,2019-09-23T18:19:03.414Z
18854,2019-09-23T18:17:18.495Z
18855,2019-09-23T18:15:08.748Z
18856,2019-09-23T18:12:38.111Z
18857,2019-09-23T18:12:11.890Z
18858,2019-09-23T18:08:44.927Z
18859,2019-09-23T18:07:23.639Z
18860,2019-09-23T18:03:25.887Z
18861,2019-09-23T18:00:09.398Z
18862,2019-09-23T17:38:56.604Z
18863,2019-09-23T17:34:32.800Z
18864,2019-09-23T17:30:14.866Z
18865,2019-09-22T21:12:15.536Z
18866,2019-09-22T21:11:51.532Z
18867,2019-09-22T21:04:34.031Z
18868,2019-09-22T21:03:48.331Z
18869,2019-09-22T20:55:30.131Z
18870,2019-09-22T18:11:29.428Z
18871,2019-09-22T18:06:06.660Z
18872,2019-09-22T18:01:49.442Z
18873,2019-09-22T17:54:29.255Z
18874,2019-09-22T17:52:15.261Z
18875,2019-09-22T17:50:37.707Z
18876,2019-09-22T17:50:08.070Z
18877,2019-09-22T17:48:51.300Z
18878,2019-09-22T17:48:13.924Z
18879,2019-09-22T17:44:19.587Z
18880,2019-09-22T17:41:07.213Z
18881,2019-09-22T17:36:42.855Z
18882,2019-09-22T17:35:45.451Z
18883,2019-09-22T17:34:14.831Z
18884,2019-09-22T16:57:14.532Z
18885,2019-09-22T16:50:19.175Z
18886,2019-09-22T16:37:30.969Z
18887,2019-09-22T15:03:41.555Z
18888,2019-09-22T10:43:22.995Z
18889,2019-09-22T10:39:22.792Z
18890,2019-09-22T10:03:10.270Z
18891,2019-09-22T10:00:59.659Z
18892,2019-09-22T09:59:51.289Z
18893,2019-09-22T09:42:41.497Z
18894,2019-09-22T09:38:12.737Z
18895,2019-09-22T09:32:26.985Z
18896,2019-09-22T09:29:44.390Z
18897,2019-09-22T09:25:40.608Z
18898,2019-09-22T09:23:59.998Z
18899,2019-09-22T09:22:09.937Z
18900,2019-09-22T09:18:40.950Z
18901,2019-09-22T09:13:33.830Z
18902,2019-09-22T09:10:35.459Z
18903,2019-09-22T09:06:37.802Z
18904,2019-09-22T09:01:02.556Z
18905,2019-09-22T08:58:49.669Z
18906,2019-09-22T08:50:16.669Z
18907,2019-09-22T08:44:45.660Z
18908,2019-09-22T08:04:34.498Z
18909,2019-09-22T07:54:55.180Z
18910,2019-09-22T07:45:31.814Z
18911,2019-09-22T07:40:58.487Z
18912,2019-09-21T21:30:07.486Z
18913,2019-09-21T21:26:10.632Z
18914,2019-09-21T16:56:13.775Z
18915,2019-09-21T16:53:28.269Z
18916,2019-09-21T16:52:19.751Z
18917,2019-09-21T16:52:17.781Z
18918,2019-09-21T16:40:25.257Z
18919,2019-09-21T16:31:12.070Z
18920,2019-09-21T08:20:13.826Z
18921,2019-09-21T08:19:25.190Z
18922,2019-09-21T08:17:35.526Z
18923,2019-09-20T23:39:24.517Z
18924,2019-09-20T23:32:12.173Z
18925,2019-09-20T23:30:19.747Z
18926,2019-09-20T23:19:29.834Z
18927,2019-09-20T23:15:26.983Z
18928,2019-09-20T23:14:54.005Z
18929,2019-09-20T23:03:57.387Z
18930,2019-09-20T22:57:00.836Z
18931,2019-09-20T22:54:48.146Z
18932,2019-09-20T22:39:37.589Z
18933,2019-09-20T22:31:32.480Z
18934,2019-09-20T22:31:31.314Z
18935,2019-09-20T22:20:32.138Z
18936,2019-09-20T22:16:38.666Z
18937,2019-09-20T22:07:25.127Z
18938,2019-09-20T21:57:20.368Z
18939,2019-09-20T21:53:23.895Z
18940,2019-09-20T21:42:34.658Z
18941,2019-09-20T20:57:39.761Z
18942,2019-09-20T20:29:07.656Z
18943,2019-09-20T20:27:58.879Z
18944,2019-09-20T20:22:23.364Z
18945,2019-09-20T20:19:55.832Z
18946,2019-09-20T20:17:49.375Z
18947,2019-09-20T20:15:45.701Z
18948,2019-09-20T20:13:07.106Z
18949,2019-09-20T20:10:16.592Z
18950,2019-09-20T20:09:46.122Z
18951,2019-09-20T20:08:35.674Z
18952,2019-09-20T20:05:44.973Z
18953,2019-09-20T20:04:14.293Z
18954,2019-09-20T20:02:43.187Z
18955,2019-09-20T20:02:03.289Z
18956,2019-09-20T20:01:38.895Z
18957,2019-09-20T20:00:24.440Z
18958,2019-09-20T19:55:47.858Z
18959,2019-09-20T19:55:13.204Z
18960,2019-09-20T19:52:58.620Z
18961,2019-09-20T19:50:40.477Z
18962,2019-09-20T19:47:17.440Z
18963,2019-09-20T19:43:39.661Z
18964,2019-09-20T19:42:38.976Z
18965,2019-09-20T19:39:28.297Z
18966,2019-09-20T19:39:01.572Z
18967,2019-09-20T19:37:48.150Z
18968,2019-09-20T19:32:54.602Z
18969,2019-09-20T19:29:05.593Z
18970,2019-09-20T19:02:01.610Z
18971,2019-09-20T18:58:32.096Z
18972,2019-09-20T18:49:46.305Z
18973,2019-09-20T18:48:45.316Z
18974,2019-09-20T18:31:21.314Z
18975,2019-09-20T18:20:53.126Z
18976,2019-09-20T18:18:35.803Z
18977,2019-09-20T18:18:29.231Z
18978,2019-09-20T18:08:40.953Z
18979,2019-09-20T17:59:29.122Z
18980,2019-09-20T17:52:36.131Z
18981,2019-09-20T17:42:14.754Z
18982,2019-09-20T16:42:06.660Z
18983,2019-09-20T05:59:40.513Z
18984,2019-09-20T05:55:13.727Z
18985,2019-09-20T05:52:10.501Z
18986,2019-09-19T21:01:37.115Z
18987,2019-09-19T20:51:08.150Z
18988,2019-09-19T20:46:51.885Z
18989,2019-09-19T20:42:24.148Z
18990,2019-09-19T20:32:01.841Z
18991,2019-09-19T20:29:09.573Z
18992,2019-09-19T20:21:22.722Z
18993,2019-09-19T18:09:15.817Z
18994,2019-09-19T18:04:20.938Z
18995,2019-09-19T17:53:31.292Z
18996,2019-09-19T17:42:30.912Z
18997,2019-09-19T17:37:26.719Z
18998,2019-09-19T17:35:27.812Z
18999,2019-09-19T10:36:30.186Z
19000,2019-09-19T10:34:41.779Z
19001,2019-09-19T10:29:48.448Z
19002,2019-09-19T08:41:40.248Z
19003,2019-09-18T21:22:11.107Z
19004,2019-09-18T21:09:56.537Z
19005,2019-09-18T21:06:00.508Z
19006,2019-09-18T21:02:27.547Z
19007,2019-09-18T20:57:43.501Z
19008,2019-09-18T19:57:42.945Z
19009,2019-09-18T19:55:30.517Z
19010,2019-09-18T09:40:43.731Z
19011,2019-09-18T09:33:26.955Z
19012,2019-09-18T09:23:58.870Z
19013,2019-09-18T09:18:39.045Z
19014,2019-09-18T09:06:40.022Z
19015,2019-09-17T21:27:37.757Z
19016,2019-09-17T21:26:23.022Z
19017,2019-09-17T21:09:25.081Z
19018,2019-09-17T17:42:00.804Z
19019,2019-09-17T13:28:21.082Z
19020,2019-09-17T13:21:45.953Z
19021,2019-09-16T21:09:26.750Z
19022,2019-09-16T21:01:22.777Z
19023,2019-09-16T13:44:15.512Z
19024,2019-09-16T13:41:50.439Z
19025,2019-09-16T13:40:12.988Z
19026,2019-09-16T13:39:48.633Z
19027,2019-09-16T13:39:16.961Z
19028,2019-09-16T13:38:08.893Z
19029,2019-09-15T21:12:18.189Z
19030,2019-09-15T21:02:32.498Z
19031,2019-09-15T20:58:27.751Z
19032,2019-09-15T20:57:03.843Z
19033,2019-09-15T20:52:21.779Z
19034,2019-09-15T20:44:59.328Z
19035,2019-09-15T20:21:23.572Z
19036,2019-09-15T20:12:38.168Z
19037,2019-09-15T20:09:16.251Z
19038,2019-09-15T14:11:08.490Z
19039,2019-09-15T14:07:16.874Z
19040,2019-09-15T14:04:29.210Z
19041,2019-09-15T13:59:30.340Z
19042,2019-09-15T13:53:05.004Z
19043,2019-09-15T13:52:59.367Z
19044,2019-09-15T13:36:30.861Z
19045,2019-09-15T13:33:31.946Z
19046,2019-09-15T13:31:10.816Z
19047,2019-09-15T13:23:49.050Z
19048,2019-09-15T13:19:22.369Z
19049,2019-09-15T13:16:21.544Z
19050,2019-09-15T10:54:32.042Z
19051,2019-09-15T10:29:57.741Z
19052,2019-09-15T10:05:54.596Z
19053,2019-09-15T10:01:18.463Z
19054,2019-09-15T09:54:44.417Z
19055,2019-09-15T09:46:34.203Z
19056,2019-09-15T09:42:57.898Z
19057,2019-09-15T09:41:29.040Z
19058,2019-09-15T09:32:03.104Z
19059,2019-09-15T09:27:40.606Z
19060,2019-09-15T09:22:49.684Z
19061,2019-09-15T09:21:08.548Z
19062,2019-09-15T09:20:05.205Z
19063,2019-09-15T09:18:12.079Z
19064,2019-09-15T09:14:47.710Z
19065,2019-09-15T09:11:04.191Z
19066,2019-09-15T08:56:20.475Z
19067,2019-09-15T08:48:16.406Z
19068,2019-09-15T08:41:23.991Z
19069,2019-09-14T22:08:38.016Z
19070,2019-09-14T22:06:45.792Z
19071,2019-09-14T22:00:39.469Z
19072,2019-09-14T21:30:37.147Z
19073,2019-09-14T21:29:54.694Z
19074,2019-09-14T21:17:47.560Z
19075,2019-09-14T13:54:06.277Z
19076,2019-09-14T13:52:48.462Z
19077,2019-09-14T13:39:34.993Z
19078,2019-09-14T13:37:24.479Z
19079,2019-09-14T13:35:56.383Z
19080,2019-09-14T13:35:36.233Z
19081,2019-09-14T13:34:59.889Z
19082,2019-09-14T13:31:33.016Z
19083,2019-09-14T13:30:12.584Z
19084,2019-09-14T13:27:42.563Z
19085,2019-09-14T13:27:30.857Z
19086,2019-09-14T13:14:36.312Z
19087,2019-09-14T13:10:23.992Z
19088,2019-09-14T13:09:53.861Z
19089,2019-09-14T13:09:48.680Z
19090,2019-09-14T13:09:39.129Z
19091,2019-09-14T13:07:53.428Z
19092,2019-09-14T13:06:54.929Z
19093,2019-09-14T12:40:46.390Z
19094,2019-09-14T12:32:26.631Z
19095,2019-09-14T12:15:43.784Z
19096,2019-09-14T12:09:57.353Z
19097,2019-09-14T10:35:50.319Z
19098,2019-09-14T10:31:32.228Z
19099,2019-09-14T10:27:47.471Z
19100,2019-09-14T10:23:11.711Z
19101,2019-09-14T10:11:18.824Z
19102,2019-09-14T10:09:03.289Z
19103,2019-09-14T10:07:05.590Z
19104,2019-09-14T10:04:16.458Z
19105,2019-09-14T09:53:58.653Z
19106,2019-09-14T09:53:49.148Z
19107,2019-09-14T09:50:25.734Z
19108,2019-09-14T09:46:23.469Z
19109,2019-09-14T09:45:17.515Z
19110,2019-09-14T09:43:19.795Z
19111,2019-09-14T09:38:56.370Z
19112,2019-09-14T09:33:43.605Z
19113,2019-09-14T09:29:19.113Z
19114,2019-09-14T09:23:03.008Z
19115,2019-09-14T09:22:52.945Z
19116,2019-09-14T09:17:30.490Z
19117,2019-09-14T09:12:20.788Z
19118,2019-09-14T09:11:25.142Z
19119,2019-09-14T09:05:11.799Z
19120,2019-09-14T09:04:33.663Z
19121,2019-09-14T08:37:15.531Z
19122,2019-09-14T08:27:48.824Z
19123,2019-09-14T08:23:30.204Z
19124,2019-09-14T08:20:33.783Z
19125,2019-09-13T21:49:15.375Z
19126,2019-09-13T15:41:15.064Z
19127,2019-09-13T14:12:49.517Z
19128,2019-09-13T14:05:05.111Z
19129,2019-09-13T12:41:41.415Z
19130,2019-09-13T12:35:08.038Z
19131,2019-09-12T08:04:39.503Z
19132,2019-09-12T06:23:07.957Z
19133,2019-09-12T06:20:01.249Z
19134,2019-09-12T06:15:09.926Z
19135,2019-09-12T06:11:33.221Z
19136,2019-09-12T06:07:58.815Z
19137,2019-09-12T06:02:50.278Z
19138,2019-09-12T06:00:20.969Z
19139,2019-09-12T05:55:18.782Z
19140,2019-09-12T05:50:08.045Z
19141,2019-09-12T05:45:36.435Z
19142,2019-09-10T21:36:27.545Z
19143,2019-09-10T21:32:58.751Z
19144,2019-09-10T21:30:54.296Z
19145,2019-09-10T21:29:52.814Z
19146,2019-09-10T18:01:24.120Z
19147,2019-09-09T20:47:26.450Z
19148,2019-09-09T20:35:27.929Z
19149,2019-09-09T20:33:26.029Z
19150,2019-09-09T20:22:47.752Z
19151,2019-09-09T20:16:35.474Z
19152,2019-09-09T20:10:58.162Z
19153,2019-09-09T20:00:03.149Z
19154,2019-09-09T19:56:10.940Z
19155,2019-09-08T20:14:47.826Z
19156,2019-09-08T15:27:42.674Z
19157,2019-09-08T15:25:51.579Z
19158,2019-09-08T15:16:29.586Z
19159,2019-09-08T13:56:14.729Z
19160,2019-09-08T13:48:38.560Z
19161,2019-09-08T12:46:11.930Z
19162,2019-09-07T20:45:25.226Z
19163,2019-09-07T20:42:15.334Z
19164,2019-09-07T20:39:15.814Z
19165,2019-09-07T20:29:27.671Z
19166,2019-09-07T20:23:50.809Z
19167,2019-09-07T11:40:45.840Z
19168,2019-09-07T11:37:22.789Z
19169,2019-09-07T11:31:30.706Z
19170,2019-09-07T11:24:55.842Z
19171,2019-09-06T20:38:38.404Z
19172,2019-09-06T20:21:42.019Z
19173,2019-09-06T20:05:09.173Z
19174,2019-09-06T08:26:45.104Z
19175,2019-09-06T08:26:28.111Z
19176,2019-09-06T06:21:47.276Z
19177,2019-09-05T20:59:31.690Z
19178,2019-09-05T20:54:27.326Z
19179,2019-09-05T20:15:31.774Z
19180,2019-09-05T20:13:22.771Z
19181,2019-09-05T20:08:44.989Z
19182,2019-09-05T19:40:25.398Z
19183,2019-09-05T19:31:25.263Z
19184,2019-09-05T18:36:54.545Z
19185,2019-09-05T18:32:57.430Z
19186,2019-09-05T18:29:05.775Z
19187,2019-09-05T18:29:04.403Z
19188,2019-09-05T18:13:29.866Z
19189,2019-09-05T18:10:04.596Z
19190,2019-09-05T17:56:44.586Z
19191,2019-09-05T17:52:55.425Z
19192,2019-09-05T17:44:06.414Z
19193,2019-09-05T08:43:04.851Z
19194,2019-09-05T08:38:39.203Z
19195,2019-09-05T08:31:42.061Z
19196,2019-09-04T21:00:32.327Z
19197,2019-09-04T20:56:52.831Z
19198,2019-09-04T18:16:30.204Z
19199,2019-09-04T18:05:11.917Z
19200,2019-09-04T14:04:57.474Z
19201,2019-09-03T10:00:41.251Z
19202,2019-09-03T08:56:22.272Z
19203,2019-09-03T08:11:17.786Z
19204,2019-09-02T20:30:33.223Z
19205,2019-09-02T20:27:16.646Z
19206,2019-09-02T20:16:56.956Z
19207,2019-09-02T20:14:11.011Z
19208,2019-09-02T20:11:19.343Z
19209,2019-09-02T19:53:29.499Z
19210,2019-09-02T19:51:40.174Z
19211,2019-09-02T19:47:27.967Z
19212,2019-09-02T19:45:13.579Z
19213,2019-09-02T19:38:13.283Z
19214,2019-09-02T19:31:11.985Z
19215,2019-09-02T19:30:24.045Z
19216,2019-09-02T19:25:20.485Z
19217,2019-09-02T19:21:58.355Z
19218,2019-09-02T18:58:01.922Z
19219,2019-09-02T18:53:07.303Z
19220,2019-09-02T18:48:59.480Z
19221,2019-09-02T18:46:58.153Z
19222,2019-09-02T18:42:46.091Z
19223,2019-09-02T17:49:56.270Z
19224,2019-09-02T17:49:24.882Z
19225,2019-09-02T17:43:48.401Z
19226,2019-09-02T17:41:28.033Z
19227,2019-09-02T17:40:10.077Z
19228,2019-09-02T17:35:26.799Z
19229,2019-09-02T17:33:30.369Z
19230,2019-09-02T15:12:04.732Z
19231,2019-09-02T14:58:50.109Z
19232,2019-09-02T12:50:38.083Z
19233,2019-09-02T12:46:26.352Z
19234,2019-09-02T09:40:32.327Z
19235,2019-09-02T09:18:48.035Z
19236,2019-09-02T09:17:09.812Z
19237,2019-09-02T09:14:13.440Z
19238,2019-09-02T09:12:01.789Z
19239,2019-09-02T09:07:14.650Z
19240,2019-09-02T08:51:11.947Z
19241,2019-09-02T08:44:06.510Z
19242,2019-09-02T08:42:02.071Z
19243,2019-09-02T08:33:14.819Z
19244,2019-09-02T08:32:19.194Z
19245,2019-09-02T08:28:20.834Z
19246,2019-09-02T08:02:48.477Z
19247,2019-09-02T07:54:49.535Z
19248,2019-09-02T07:47:46.937Z
19249,2019-09-02T07:45:29.367Z
19250,2019-09-02T07:43:44.824Z
19251,2019-09-02T07:37:53.189Z
19252,2019-09-01T21:35:28.326Z
19253,2019-09-01T21:35:20.505Z
19254,2019-09-01T21:13:52.139Z
19255,2019-09-01T20:56:04.463Z
19256,2019-09-01T20:52:02.260Z
19257,2019-09-01T20:48:30.319Z
19258,2019-09-01T20:47:57.430Z
19259,2019-09-01T20:44:46.867Z
19260,2019-09-01T20:40:39.698Z
19261,2019-09-01T20:35:05.428Z
19262,2019-09-01T20:31:24.230Z
19263,2019-09-01T20:20:05.869Z
19264,2019-09-01T20:10:34.798Z
19265,2019-09-01T20:02:41.106Z
19266,2019-09-01T19:59:12.143Z
19267,2019-09-01T19:54:13.491Z
19268,2019-09-01T19:44:41.086Z
19269,2019-09-01T19:43:08.806Z
19270,2019-09-01T19:30:28.800Z
19271,2019-09-01T19:27:33.972Z
19272,2019-09-01T19:24:44.279Z
19273,2019-09-01T19:20:18.582Z
19274,2019-09-01T19:16:27.243Z
19275,2019-09-01T18:59:52.175Z
19276,2019-09-01T18:53:40.939Z
19277,2019-09-01T18:47:59.133Z
19278,2019-09-01T18:02:12.729Z
19279,2019-09-01T15:26:36.060Z
19280,2019-09-01T15:19:22.170Z
19281,2019-09-01T15:11:23.032Z
19282,2019-09-01T15:06:31.049Z
19283,2019-09-01T15:05:12.272Z
19284,2019-09-01T15:03:07.600Z
19285,2019-09-01T15:00:02.454Z
19286,2019-09-01T14:50:27.095Z
19287,2019-09-01T14:49:34.670Z
19288,2019-09-01T14:49:18.249Z
19289,2019-09-01T12:50:17.194Z
19290,2019-09-01T12:23:05.190Z
19291,2019-09-01T12:17:57.319Z
19292,2019-09-01T09:16:09.782Z
19293,2019-09-01T09:14:36.541Z
19294,2019-09-01T09:14:09.287Z
19295,2019-09-01T09:11:51.234Z
19296,2019-09-01T09:05:20.585Z
19297,2019-09-01T08:59:26.683Z
19298,2019-09-01T08:57:10.679Z
19299,2019-09-01T08:51:27.601Z
19300,2019-09-01T08:46:51.633Z
19301,2019-09-01T08:40:20.221Z
19302,2019-09-01T08:38:30.271Z
19303,2019-09-01T08:36:19.123Z
19304,2019-09-01T08:24:30.106Z
19305,2019-09-01T08:23:45.385Z
19306,2019-09-01T08:16:05.200Z
19307,2019-09-01T08:10:56.372Z
19308,2019-09-01T08:07:23.663Z
19309,2019-09-01T07:59:29.160Z
19310,2019-09-01T07:57:05.196Z
19311,2019-09-01T07:54:42.740Z
19312,2019-09-01T07:47:00.592Z
19313,2019-09-01T07:40:51.240Z
19314,2019-09-01T07:28:37.394Z
19315,2019-09-01T07:23:36.162Z
19316,2019-09-01T06:53:31.983Z
19317,2019-08-31T20:32:50.712Z
19318,2019-08-31T20:30:07.226Z
19319,2019-08-31T20:26:14.484Z
19320,2019-08-31T20:16:09.173Z
19321,2019-08-31T20:11:29.177Z
19322,2019-08-31T19:40:35.731Z
19323,2019-08-31T19:35:29.232Z
19324,2019-08-31T19:33:57.034Z
19325,2019-08-31T19:28:06.502Z
19326,2019-08-31T19:18:29.034Z
19327,2019-08-31T19:18:27.141Z
19328,2019-08-31T19:15:46.906Z
19329,2019-08-31T19:09:38.082Z
19330,2019-08-31T19:01:57.633Z
19331,2019-08-31T18:58:26.315Z
19332,2019-08-31T18:47:31.345Z
19333,2019-08-31T18:42:53.682Z
19334,2019-08-31T18:39:28.776Z
19335,2019-08-31T17:44:13.686Z
19336,2019-08-31T17:30:36.473Z
19337,2019-08-31T17:26:23.588Z
19338,2019-08-31T16:45:47.969Z
19339,2019-08-31T16:41:28.793Z
19340,2019-08-31T16:33:37.215Z
19341,2019-08-31T16:17:50.092Z
19342,2019-08-31T15:35:32.511Z
19343,2019-08-31T15:33:03.968Z
19344,2019-08-31T15:30:51.986Z
19345,2019-08-31T15:20:08.685Z
19346,2019-08-31T15:20:06.220Z
19347,2019-08-31T10:04:58.254Z
19348,2019-08-31T09:46:05.405Z
19349,2019-08-31T09:43:42.140Z
19350,2019-08-31T08:50:45.375Z
19351,2019-08-31T08:44:42.600Z
19352,2019-08-31T08:43:40.133Z
19353,2019-08-31T08:42:48.724Z
19354,2019-08-31T08:37:37.471Z
19355,2019-08-31T08:29:39.780Z
19356,2019-08-31T08:15:23.902Z
19357,2019-08-30T21:50:33.728Z
19358,2019-08-30T21:40:20.663Z
19359,2019-08-30T21:30:45.646Z
19360,2019-08-30T21:24:44.087Z
19361,2019-08-30T21:16:10.282Z
19362,2019-08-30T20:46:50.170Z
19363,2019-08-30T20:34:44.482Z
19364,2019-08-30T20:34:43.311Z
19365,2019-08-30T20:32:19.785Z
19366,2019-08-30T20:25:01.995Z
19367,2019-08-30T20:19:34.854Z
19368,2019-08-30T20:17:55.583Z
19369,2019-08-30T20:03:03.559Z
19370,2019-08-30T19:54:38.415Z
19371,2019-08-30T19:44:57.201Z
19372,2019-08-30T19:44:26.690Z
19373,2019-08-30T19:41:19.637Z
19374,2019-08-30T19:40:02.374Z
19375,2019-08-30T19:38:01.805Z
19376,2019-08-30T19:27:47.478Z
19377,2019-08-30T19:15:47.865Z
19378,2019-08-30T19:12:57.885Z
19379,2019-08-30T18:53:14.269Z
19380,2019-08-30T18:49:39.468Z
19381,2019-08-30T14:32:32.269Z
19382,2019-08-30T11:48:56.252Z
19383,2019-08-30T09:51:21.499Z
19384,2019-08-30T09:51:18.135Z
19385,2019-08-30T09:50:00.893Z
19386,2019-08-30T09:32:53.026Z
19387,2019-08-30T09:12:21.595Z
19388,2019-08-30T08:49:41.772Z
19389,2019-08-30T08:49:12.797Z
19390,2019-08-30T08:35:35.841Z
19391,2019-08-30T08:33:18.260Z
19392,2019-08-30T07:50:32.775Z
19393,2019-08-30T07:46:48.528Z
19394,2019-08-30T07:42:46.444Z
19395,2019-08-30T07:36:35.885Z
19396,2019-08-30T07:34:44.066Z
19397,2019-08-30T07:31:02.483Z
19398,2019-08-30T07:24:54.624Z
19399,2019-08-30T07:05:54.933Z
19400,2019-08-30T07:02:28.072Z
19401,2019-08-30T06:53:24.348Z
19402,2019-08-30T06:49:13.642Z
19403,2019-08-30T06:46:36.235Z
19404,2019-08-29T21:32:41.156Z
19405,2019-08-29T21:29:22.051Z
19406,2019-08-29T21:29:05.373Z
19407,2019-08-29T21:17:29.523Z
19408,2019-08-29T21:13:23.781Z
19409,2019-08-29T21:09:05.161Z
19410,2019-08-29T21:07:53.540Z
19411,2019-08-29T21:03:26.219Z
19412,2019-08-29T21:00:27.156Z
19413,2019-08-29T20:55:49.626Z
19414,2019-08-29T20:53:05.337Z
19415,2019-08-29T20:44:59.670Z
19416,2019-08-29T20:38:39.131Z
19417,2019-08-29T20:33:11.623Z
19418,2019-08-29T20:25:02.405Z
19419,2019-08-29T20:03:32.859Z
19420,2019-08-29T20:00:21.402Z
19421,2019-08-29T19:45:35.791Z
19422,2019-08-29T19:43:03.112Z
19423,2019-08-29T19:39:05.090Z
19424,2019-08-29T19:37:26.763Z
19425,2019-08-29T19:32:53.418Z
19426,2019-08-29T19:30:53.346Z
19427,2019-08-29T19:27:30.517Z
19428,2019-08-29T19:22:13.556Z
19429,2019-08-29T19:17:29.321Z
19430,2019-08-29T19:13:47.662Z
19431,2019-08-29T19:13:44.673Z
19432,2019-08-29T19:10:07.155Z
19433,2019-08-29T18:56:00.489Z
19434,2019-08-29T18:00:05.283Z
19435,2019-08-29T17:57:03.241Z
19436,2019-08-29T17:53:15.864Z
19437,2019-08-29T17:49:45.383Z
19438,2019-08-29T17:48:31.547Z
19439,2019-08-29T17:45:19.524Z
19440,2019-08-29T17:29:29.644Z
19441,2019-08-29T17:26:11.436Z
19442,2019-08-29T16:27:46.948Z
19443,2019-08-29T16:18:23.475Z
19444,2019-08-29T16:13:17.033Z
19445,2019-08-29T16:11:16.768Z
19446,2019-08-29T16:08:19.259Z
19447,2019-08-29T16:04:00.385Z
19448,2019-08-29T12:59:42.308Z
19449,2019-08-29T12:43:55.444Z
19450,2019-08-29T12:31:09.389Z
19451,2019-08-29T12:30:11.369Z
19452,2019-08-29T12:17:43.744Z
19453,2019-08-29T10:40:09.049Z
19454,2019-08-29T10:34:40.119Z
19455,2019-08-29T10:33:54.737Z
19456,2019-08-29T09:31:30.954Z
19457,2019-08-29T09:27:35.375Z
19458,2019-08-29T09:13:56.279Z
19459,2019-08-29T09:10:42.690Z
19460,2019-08-29T08:47:58.044Z
19461,2019-08-29T08:40:24.349Z
19462,2019-08-29T08:38:16.903Z
19463,2019-08-29T08:26:29.816Z
19464,2019-08-29T08:18:38.544Z
19465,2019-08-29T08:15:05.931Z
19466,2019-08-29T08:09:45.921Z
19467,2019-08-29T08:05:38.292Z
19468,2019-08-29T08:01:06.772Z
19469,2019-08-29T07:58:05.009Z
19470,2019-08-29T07:54:14.375Z
